Order_ID,Date,Campaign_ID,Order_Value,Status,RTO_Reason,Shipping_Cost,Customer_City,Payment_Method
ORD_22304,2024-12-11,CMP_002,656.79,Cancelled,,43.53,Lucknow,Prepaid
ORD_22305,2024-12-11,CMP_002,1862.89,Cancel,,58.24,Mumbai,COD
ORD_22306,2024-12-11,CMP_002,1728.47,Cancel,,76.7,Mumbai,Prepaid
ORD_22307,2024-12-11,CMP_002,1333.39,Cancelled,,64.78,Jaipur,COD
ORD_22308,2024-12-11,CMP_002,3752.24,CANCELLED,,66.85,Kolkata,COD
ORD_22309,2024-12-11,CMP_002,1358.15,cancelled,,78.12,Lucknow,COD
ORD_22310,2024-12-11,CMP_002,2991.1,cancelled,,50.65,Ahmedabad,COD
ORD_22311,2024-12-11,CMP_002,588.28,delivered,,55.06,Delhi,Prepaid
ORD_22312,2024-12-11,CMP_002,1438.83,CANCELLED,,55.65,Chennai,COD
ORD_22313,2024-12-11,CMP_002,3143.75,delivered,,79.43,Hyderabad,COD
ORD_22314,2024-12-11,CMP_002,1511.45,cancelled,,46.82,Mumbai,COD
ORD_22315,2024-12-11,CMP_002,2608.29,Delivered,,73.23,Kolkata,COD
ORD_22316,2024-12-11,CMP_002,1622.85,Return to Origin,Product Damaged,69.2,Hyderabad,COD
ORD_22317,2024-12-11,CMP_002,1388.53,Delivered,,60.35,Ahmedabad,Prepaid
ORD_22318,2024-12-11,CMP_002,1867.19,Dlvrd,,42.64,Bangalore,COD
ORD_22319,2024-12-11,CMP_002,4376.12,rto,Customer Refused,55.28,Bangalore,COD
ORD_22320,2024-12-11,CMP_002,1313.88,rto,Wrong Address,76.21,Kolkata,COD
ORD_22321,2024-12-11,CMP_002,726.62,delivered,,68.83,Hyderabad,COD
ORD_22322,2024-12-11,CMP_002,739.24,CANCELLED,,53.38,Bangalore,Prepaid
ORD_22323,2024-12-11,CMP_002,1550.36,RTO,Product Damaged,67.93,Delhi,COD
ORD_22324,2024-12-11,CMP_002,549.71,rto,Customer Refused,76.02,Delhi,COD
ORD_22325,2024-12-11,CMP_002,1512.14,Cancel,,68.11,Hyderabad,Prepaid
ORD_22326,2024-12-11,CMP_002,713.19,Delivered,,49.41,Bangalore,COD
ORD_22327,2024-12-11,CMP_002,684.36,delivered,,49.98,Bangalore,COD
ORD_22328,2024-12-11,CMP_002,3794.12,Cancel,,52.93,Pune,Prepaid
ORD_22329,2024-12-11,CMP_002,792.76,Delivered,,55.08,Jaipur,COD
ORD_22330,2024-12-11,CMP_002,4976.07,Return to Origin,Fake Order,62.01,Hyderabad,COD
ORD_22331,2024-12-11,CMP_009,1789.49,Delivered,,63.12,Mumbai,COD
ORD_22332,2024-12-11,CMP_009,1450.79,delivered,,60.33,Ahmedabad,Prepaid
ORD_22333,2024-12-11,CMP_009,1122.77,Cancel,,57.97,Delhi,COD
ORD_22334,2024-12-11,CMP_009,1334.64,Dlvrd,,78.73,Chennai,COD
ORD_22335,2024-12-11,CMP_009,4083.26,Returned,Fake Order,46.88,Bangalore,COD
ORD_22336,2024-12-11,CMP_009,3040.44,cancelled,,47.72,Pune,Prepaid
ORD_22337,2024-12-11,CMP_009,2872.17,cancelled,,70.28,Delhi,COD
ORD_22338,2024-12-11,CMP_009,2237.39,rto,Wrong Address,52.74,Kolkata,COD
ORD_22339,2024-12-11,CMP_009,1395.98,Cancel,,75.7,Bangalore,COD
ORD_22340,2024-12-11,CMP_009,1299.32,delivered,,43.58,Hyderabad,Prepaid
ORD_22341,2024-12-11,CMP_009,1210.94,Cancelled,,64.05,Pune,Prepaid
ORD_22342,2024-12-11,CMP_009,516.74,rto,Customer Changed Mind,60.7,Delhi,COD
ORD_22343,2024-12-11,CMP_009,898.98,Delivered,,50.67,Mumbai,Prepaid
ORD_22344,2024-12-11,CMP_009,1392.16,Cancel,,73.45,Bangalore,COD
ORD_22345,2024-12-11,CMP_009,1926.0,Cancel,,65.84,Jaipur,COD
ORD_22346,2024-12-11,CMP_009,3406.01,Returned,Customer Changed Mind,64.73,Mumbai,COD
ORD_22347,2024-12-11,CMP_009,720.45,CANCELLED,,62.62,Delhi,COD
ORD_22348,2024-12-11,CMP_009,1737.6,Dlvrd,,70.28,Chennai,COD
ORD_22349,2024-12-11,CMP_009,760.07,Dlvrd,,48.04,Kolkata,COD
ORD_22350,2024-12-11,CMP_009,1229.5,Cancel,,71.66,Jaipur,Prepaid
ORD_22351,2024-12-11,CMP_009,811.17,Cancel,,75.08,Jaipur,COD
ORD_22352,2024-12-11,CMP_009,1660.68,cancelled,,42.97,Kolkata,COD
ORD_22353,2024-12-11,CMP_009,2925.53,Returned,Customer Not Reachable,50.35,Bangalore,COD
ORD_22354,2024-12-11,CMP_009,1004.75,Cancel,,72.75,Jaipur,COD
ORD_22355,2024-12-11,CMP_009,1339.7,Return to Origin,Customer Refused,51.77,Ahmedabad,Prepaid
ORD_22356,2024-12-11,CMP_009,754.28,rto,Fake Order,74.39,Chennai,Prepaid
ORD_22357,2024-12-11,CMP_009,4935.53,RTO,Wrong Address,44.63,Kolkata,COD
ORD_22358,2024-12-11,CMP_009,4025.98,Returned,Product Damaged,54.54,Mumbai,Prepaid
ORD_22359,2024-12-11,CMP_009,893.34,Cancelled,,70.78,Delhi,COD
ORD_22360,2024-12-11,CMP_009,3404.29,Cancelled,,55.72,Lucknow,Prepaid
ORD_22361,2024-12-11,CMP_009,575.3,cancelled,,75.12,Lucknow,Prepaid
ORD_22362,2024-12-11,CMP_009,2185.15,cancelled,,49.58,Ahmedabad,COD
ORD_22363,2024-12-11,CMP_009,672.13,Delivered,,63.19,Lucknow,COD
ORD_22364,2024-12-11,CMP_009,1982.67,Return to Origin,Customer Changed Mind,60.54,Hyderabad,COD
ORD_22365,2024-12-11,CMP_009,1527.97,rto,Fake Order,67.65,Lucknow,COD
ORD_22366,2024-12-11,CMP_005,1580.43,Delivered,,63.34,Jaipur,COD
ORD_22367,2024-12-11,CMP_005,1373.81,DELIVERED,,40.02,Ahmedabad,COD
ORD_22368,2024-12-12,CMP_003,3557.24,CANCELLED,,65.01,Delhi,Prepaid
ORD_22369,2024-12-12,CMP_003,596.05,Return to Origin,Wrong Address,51.11,Jaipur,Prepaid
ORD_22370,2024-12-12,CMP_003,1525.14,Dlvrd,,70.21,Ahmedabad,Prepaid
ORD_22371,2024-12-12,CMP_003,1660.91,Dlvrd,,65.49,Pune,COD
ORD_22372,2024-12-12,CMP_003,1487.25,Returned,Fake Order,71.13,Ahmedabad,COD
ORD_22373,2024-12-12,CMP_003,3717.73,Cancel,,42.31,Hyderabad,COD
ORD_22374,2024-12-12,CMP_003,3599.27,Return to Origin,Customer Changed Mind,61.64,Delhi,COD
ORD_22375,2024-12-12,CMP_003,4680.71,DELIVERED,,47.49,Delhi,Prepaid
ORD_22376,2024-12-12,CMP_003,988.15,CANCELLED,,55.57,Lucknow,Prepaid
ORD_22377,2024-12-12,CMP_003,1719.55,CANCELLED,,58.97,Ahmedabad,COD
ORD_22378,2024-12-12,CMP_003,1817.57,Returned,Customer Not Reachable,63.84,Jaipur,COD
ORD_22379,2024-12-12,CMP_003,871.03,Delivered,,45.15,Pune,COD
ORD_22380,2024-12-12,CMP_003,2836.07,DELIVERED,,66.46,Pune,COD
ORD_22381,2024-12-12,CMP_003,848.11,DELIVERED,,75.29,Chennai,COD
ORD_22382,2024-12-12,CMP_003,2722.69,DELIVERED,,76.82,Kolkata,Prepaid
ORD_22383,2024-12-12,CMP_003,1833.81,cancelled,,70.93,Lucknow,Prepaid
ORD_22384,2024-12-12,CMP_003,1096.39,cancelled,,78.54,Chennai,COD
ORD_22385,2024-12-12,CMP_003,1311.5,Dlvrd,,60.24,Jaipur,COD
ORD_22386,2024-12-12,CMP_006,736.98,Dlvrd,,49.01,Jaipur,Prepaid
ORD_22387,2024-12-12,CMP_006,899.58,DELIVERED,,44.79,Pune,Prepaid
ORD_22388,2024-12-12,CMP_006,1497.04,Dlvrd,,61.17,Hyderabad,Prepaid
ORD_22389,2024-12-12,CMP_006,820.75,Cancel,,61.43,Ahmedabad,COD
ORD_22390,2024-12-12,CMP_006,2052.44,cancelled,,57.2,Bangalore,Prepaid
ORD_22391,2024-12-12,CMP_006,575.37,Dlvrd,,53.31,Jaipur,COD
ORD_22392,2024-12-12,CMP_006,1591.18,Cancel,,71.92,Bangalore,Prepaid
ORD_22393,2024-12-12,CMP_006,1392.29,Delivered,,62.76,Lucknow,COD
ORD_22394,2024-12-12,CMP_006,1787.97,DELIVERED,,71.87,Delhi,COD
ORD_22395,2024-12-12,CMP_006,1728.91,delivered,,46.97,Kolkata,COD
ORD_22396,2024-12-12,CMP_006,4301.99,CANCELLED,,72.49,Hyderabad,COD
ORD_22397,2024-12-12,CMP_006,3143.7,delivered,,60.27,Kolkata,Prepaid
ORD_22398,2024-12-12,CMP_006,1599.79,Dlvrd,,46.6,Bangalore,COD
ORD_22399,2024-12-12,CMP_006,1555.94,CANCELLED,,41.0,Chennai,COD
ORD_22400,2024-12-12,CMP_006,2575.43,CANCELLED,,48.48,Delhi,Prepaid
ORD_22401,2024-12-12,CMP_006,1220.59,CANCELLED,,60.87,Kolkata,Prepaid
ORD_22402,2024-12-12,CMP_006,864.44,Delivered,,62.09,Lucknow,COD
ORD_22403,2024-12-12,CMP_006,3074.61,Dlvrd,,73.9,Chennai,Prepaid
ORD_22404,2024-12-12,CMP_006,867.05,delivered,,57.79,Chennai,COD
ORD_22405,2024-12-12,CMP_006,949.39,CANCELLED,,74.99,Hyderabad,Prepaid
ORD_22406,2024-12-12,CMP_006,1899.97,Delivered,,41.45,Bangalore,COD
ORD_22407,2024-12-12,CMP_006,767.38,Delivered,,48.04,Lucknow,Prepaid
ORD_22408,2024-12-12,CMP_006,2436.7,DELIVERED,,57.75,Jaipur,COD
ORD_22409,2024-12-12,CMP_006,1039.56,delivered,,42.27,Kolkata,Prepaid
ORD_22410,2024-12-12,CMP_006,1182.72,Dlvrd,,45.53,Kolkata,COD
ORD_22411,2024-12-12,CMP_006,1196.08,Cancelled,,66.16,Lucknow,Prepaid
ORD_22412,2024-12-12,CMP_006,1269.36,Cancel,,75.61,Jaipur,COD
ORD_22413,2024-12-12,CMP_006,2027.7,Dlvrd,,58.39,Hyderabad,COD
ORD_22414,2024-12-12,CMP_006,1986.23,Delivered,,67.49,Lucknow,COD
ORD_22415,2024-12-12,CMP_006,1951.88,Dlvrd,,47.89,Pune,COD
ORD_22416,2024-12-12,CMP_006,1307.03,Delivered,,74.24,Hyderabad,Prepaid
ORD_22417,2024-12-12,CMP_006,1408.47,DELIVERED,,43.92,Mumbai,COD
ORD_22418,2024-12-12,CMP_006,1767.12,delivered,,58.85,Ahmedabad,COD
ORD_22419,2024-12-12,CMP_006,600.36,delivered,,71.39,Pune,COD
ORD_22420,2024-12-12,CMP_006,1294.96,cancelled,,60.19,Hyderabad,COD
ORD_22421,2024-12-12,CMP_006,1964.45,delivered,,71.43,Delhi,COD
ORD_22422,2024-12-12,CMP_006,982.48,Returned,Product Damaged,72.41,Delhi,COD
ORD_22423,2024-12-12,CMP_006,2041.58,Delivered,,56.38,Mumbai,COD
ORD_22424,2024-12-12,CMP_006,3708.93,Cancelled,,66.19,Lucknow,COD
ORD_22425,2024-12-12,CMP_006,2465.97,Delivered,,78.57,Delhi,Prepaid
ORD_22426,2024-12-12,CMP_006,1515.73,CANCELLED,,44.29,Delhi,Prepaid
ORD_22427,2024-12-12,CMP_006,2850.4,Cancelled,,76.62,Hyderabad,COD
ORD_22428,2024-12-12,CMP_006,3837.91,Dlvrd,,63.34,Mumbai,Prepaid
ORD_22429,2024-12-12,CMP_006,970.86,delivered,,57.14,Bangalore,COD
ORD_22430,2024-12-12,CMP_006,1979.92,delivered,,63.4,Kolkata,COD
ORD_22431,2024-12-12,CMP_006,2178.52,Delivered,,56.89,Kolkata,COD
ORD_22432,2024-12-12,CMP_006,880.57,Delivered,,75.62,Ahmedabad,COD
ORD_22433,2024-12-12,CMP_006,868.78,delivered,,70.19,Kolkata,COD
ORD_22434,2024-12-12,CMP_006,3649.93,Delivered,,77.02,Mumbai,COD
ORD_22435,2024-12-12,CMP_006,716.64,Cancel,,40.76,Delhi,Prepaid
ORD_22436,2024-12-12,CMP_006,1060.25,DELIVERED,,69.13,Hyderabad,COD
ORD_22437,2024-12-12,CMP_006,1012.29,delivered,,48.6,Kolkata,Prepaid
ORD_22438,2024-12-12,CMP_006,769.53,DELIVERED,,52.54,Mumbai,COD
ORD_22439,2024-12-12,CMP_006,1981.56,Return to Origin,Customer Refused,40.26,Kolkata,COD
ORD_22440,2024-12-12,CMP_006,1921.44,Cancelled,,47.74,Delhi,Prepaid
ORD_22441,2024-12-12,CMP_006,1171.85,CANCELLED,,76.77,Hyderabad,COD
ORD_22442,2024-12-12,CMP_012,2360.49,delivered,,51.57,Pune,COD
ORD_22443,2024-12-12,CMP_012,1493.75,Dlvrd,,44.36,Mumbai,Prepaid
ORD_22444,2024-12-12,CMP_012,1756.81,DELIVERED,,48.01,Chennai,COD
ORD_22445,2024-12-12,CMP_012,531.51,Delivered,,45.38,Ahmedabad,COD
ORD_22446,2024-12-12,CMP_012,4407.62,delivered,,57.53,Ahmedabad,COD
ORD_22447,2024-12-12,CMP_012,1784.59,delivered,,68.45,Hyderabad,Prepaid
ORD_22448,2024-12-12,CMP_012,743.41,Dlvrd,,76.1,Jaipur,Prepaid
ORD_22449,2024-12-12,CMP_012,3971.08,Dlvrd,,51.92,Bangalore,COD
ORD_22450,2024-12-12,CMP_012,1735.9,Cancel,,60.38,Ahmedabad,Prepaid
ORD_22451,2024-12-12,CMP_012,2505.67,Cancel,,55.4,Hyderabad,COD
ORD_22452,2024-12-12,CMP_012,1574.03,Cancelled,,79.99,Pune,COD
ORD_22453,2024-12-12,CMP_012,1299.97,rto,Fake Order,77.71,Pune,COD
ORD_22454,2024-12-12,CMP_012,1086.42,cancelled,,77.57,Mumbai,COD
ORD_22455,2024-12-12,CMP_012,1087.81,Cancelled,,54.0,Ahmedabad,COD
ORD_22456,2024-12-12,CMP_012,3510.68,Dlvrd,,61.98,Mumbai,Prepaid
ORD_22457,2024-12-12,CMP_012,858.96,Cancel,,69.46,Bangalore,COD
ORD_22458,2024-12-12,CMP_012,644.76,delivered,,55.98,Chennai,COD
ORD_22459,2024-12-12,CMP_012,1103.51,DELIVERED,,72.29,Jaipur,COD
ORD_22460,2024-12-12,CMP_012,1115.81,DELIVERED,,70.42,Delhi,Prepaid
ORD_22461,2024-12-12,CMP_012,746.88,DELIVERED,,74.27,Delhi,COD
ORD_22462,2024-12-12,CMP_012,659.47,DELIVERED,,61.58,Chennai,Prepaid
ORD_22463,2024-12-12,CMP_012,2709.25,Dlvrd,,52.46,Chennai,COD
ORD_22464,2024-12-12,CMP_012,1542.03,Delivered,,65.86,Lucknow,COD
ORD_22465,2024-12-12,CMP_012,692.69,Dlvrd,,41.85,Delhi,COD
ORD_22466,2024-12-12,CMP_012,1880.8,Delivered,,66.39,Delhi,COD
ORD_22467,2024-12-12,CMP_012,900.97,cancelled,,44.24,Delhi,Prepaid
ORD_22468,2024-12-12,CMP_012,2068.2,Dlvrd,,45.3,Delhi,COD
ORD_22469,2024-12-12,CMP_012,3210.52,DELIVERED,,64.85,Lucknow,COD
ORD_22470,2024-12-12,CMP_012,679.12,Dlvrd,,51.93,Chennai,COD
ORD_22471,2024-12-12,CMP_012,4231.92,Delivered,,68.02,Delhi,COD
ORD_22472,2024-12-12,CMP_012,3716.85,delivered,,51.8,Pune,COD
ORD_22473,2024-12-12,CMP_012,1722.33,cancelled,,56.61,Jaipur,COD
ORD_22474,2024-12-12, CMP_004 ,1516.34,Cancel,,54.83,Pune,Prepaid
ORD_22475,2024-12-12, CMP_004 ,3087.08,delivered,,54.81,Jaipur,COD
ORD_22476,2024-12-12, CMP_004 ,1373.91,DELIVERED,,40.12,Pune,COD
ORD_22477,2024-12-12, CMP_004 ,648.77,Return to Origin,Customer Changed Mind,74.64,Pune,Prepaid
ORD_22478,2024-12-12, CMP_004 ,1747.72,rto,Wrong Address,64.7,Hyderabad,Prepaid
ORD_22479,2024-12-12, CMP_004 ,751.86,Return to Origin,Fake Order,68.78,Chennai,COD
ORD_22480,2024-12-12, CMP_004 ,911.77,Delivered,,64.19,Pune,Prepaid
ORD_22481,2024-12-12, CMP_004 ,810.61,Returned,Fake Order,72.48,Pune,COD
ORD_22482,2024-12-12, CMP_004 ,731.85,RTO,Customer Refused,64.35,Ahmedabad,COD
ORD_22483,2024-12-12, CMP_004 ,1067.85,rto,Product Damaged,75.06,Jaipur,Prepaid
ORD_22484,2024-12-12, CMP_004 ,1359.16,Delivered,,60.48,Lucknow,COD
ORD_22485,2024-12-12, CMP_004 ,1128.34,Delivered,,65.55,Hyderabad,Prepaid
ORD_22486,2024-12-12, CMP_004 ,1871.06,Cancel,,68.73,Mumbai,COD
ORD_22487,2024-12-12, CMP_004 ,2588.0,Cancel,,71.86,Hyderabad,COD
ORD_22488,2024-12-12, CMP_004 ,862.92,Return to Origin,Product Damaged,56.39,Chennai,COD
ORD_22489,2024-12-12, CMP_004 ,1125.0,Dlvrd,,48.04,Chennai,COD
ORD_22490,2024-12-12,CMP_014,4054.14,Cancelled,,79.84,Delhi,COD
ORD_22491,2024-12-12,CMP_014,1879.3,Dlvrd,,50.16,Kolkata,COD
ORD_22492,2024-12-12,CMP_014,3258.49,DELIVERED,,70.35,Kolkata,COD
ORD_22493,2024-12-12,CMP_009,2771.81,cancelled,,66.48,Kolkata,COD
ORD_22494,2024-12-12,CMP_009,706.49,Dlvrd,,43.04,Kolkata,Prepaid
ORD_22495,2024-12-12,CMP_009,1415.65,Delivered,,54.4,Mumbai,COD
ORD_22496,2024-12-12,CMP_009,1661.63,CANCELLED,,43.59,Pune,COD
ORD_22497,2024-12-12,CMP_009,1333.1,Delivered,,50.29,Chennai,Prepaid
ORD_22498,2024-12-12,CMP_009,2784.9,Cancel,,76.05,Kolkata,COD
ORD_22499,2024-12-12,CMP_009,1339.04,Delivered,,60.69,Mumbai,COD
ORD_22500,2024-12-12,CMP_009,4184.46,CANCELLED,,64.64,Ahmedabad,COD
ORD_22501,2024-12-12,CMP_009,1470.09,Return to Origin,Customer Changed Mind,59.75,Hyderabad,Prepaid
ORD_22502,2024-12-12,CMP_005,1949.29,DELIVERED,,57.25,Delhi,COD
ORD_22503,2024-12-12,CMP_002,1760.14,CANCELLED,,41.53,Mumbai,Prepaid
ORD_22504,2024-12-12,CMP_002,1348.57,Cancel,,78.46,Delhi,Prepaid
ORD_22505,2024-12-12,CMP_002,1481.74,rto,Customer Refused,78.16,Mumbai,COD
ORD_22506,2024-12-12,CMP_002,1564.6,Cancel,,79.78,Jaipur,COD
ORD_22507,2024-12-12,CMP_002,2371.02,Cancel,,57.82,Jaipur,COD
ORD_22508,2024-12-12,CMP_002,802.4,RTO,Customer Refused,75.17,Lucknow,COD
ORD_22509,2024-12-12,CMP_002,1666.53,Returned,Customer Changed Mind,60.44,Hyderabad,COD
ORD_22510,2024-12-12,CMP_002,649.85,delivered,,58.38,Lucknow,COD
ORD_22511,2024-12-12,CMP_002,2849.98,delivered,,58.51,Jaipur,COD
ORD_22512,2024-12-12,CMP_002,671.1,Dlvrd,,63.84,Kolkata,COD
ORD_22513,2024-12-12,CMP_002,3701.87,Cancelled,,61.74,Pune,COD
ORD_22514,2024-12-12,CMP_002,615.02,Delivered,,41.13,Kolkata,COD
ORD_22515,2024-12-12,CMP_002,1970.96,DELIVERED,,68.29,Lucknow,COD
ORD_22516,2024-12-12,CMP_002,3424.54,Delivered,,59.26,Bangalore,Prepaid
ORD_22517,2024-12-12,CMP_002,990.64,cancelled,,65.73,Jaipur,COD
ORD_22518,2024-12-12,CMP_002,1016.53,delivered,,63.73,Delhi,Prepaid
ORD_22519,2024-12-12,CMP_015,1703.26,Cancelled,,42.95,Jaipur,Prepaid
ORD_22520,2024-12-12,CMP_015,1493.78,DELIVERED,,55.15,Ahmedabad,COD
ORD_22521,2024-12-12,CMP_015,1490.34,Delivered,,76.01,Chennai,COD
ORD_22522,2024-12-12,CMP_015,3270.2,Cancel,,55.23,Delhi,COD
ORD_22523,2024-12-12,CMP_015,2622.13,delivered,,65.53,Pune,COD
ORD_22524,2024-12-12,CMP_015,2416.47,Cancelled,,79.18,Lucknow,Prepaid
ORD_22525,2024-12-12,CMP_015,1378.8,Dlvrd,,77.83,Ahmedabad,Prepaid
ORD_22526,2024-12-12,CMP_015,1423.14,DELIVERED,,40.41,Ahmedabad,COD
ORD_22527,2024-12-12,CMP_015,1708.66,Delivered,,72.87,Mumbai,Prepaid
ORD_22528,2024-12-12,CMP_015,865.64,delivered,,68.36,Kolkata,Prepaid
ORD_22529,2024-12-12,CMP_015,935.06,DELIVERED,,75.01,Ahmedabad,COD
ORD_22530,2024-12-12,CMP_015,852.39,delivered,,49.54,Delhi,COD
ORD_22531,2024-12-12,CMP_015,1227.05,Dlvrd,,59.24,Delhi,COD
ORD_22532,2024-12-12,CMP_015,1896.4,RTO,Product Damaged,52.23,Mumbai,COD
ORD_22533,2024-12-12,CMP_015,875.76,DELIVERED,,40.55,Lucknow,Prepaid
ORD_22534,2024-12-12,CMP_015,4762.28,delivered,,77.65,Mumbai,COD
ORD_22535,2024-12-12,CMP_015,4382.77,Dlvrd,,62.8,Hyderabad,COD
ORD_22536,2024-12-12,CMP_015,577.16,DELIVERED,,43.27,Hyderabad,COD
ORD_22537,2024-12-12,CMP_015,1861.24,Delivered,,65.06,Jaipur,COD
ORD_22538,2024-12-12,CMP_015,666.9,Delivered,,65.98,Pune,COD
ORD_22539,2024-12-12,CMP_015,4108.75,DELIVERED,,54.79,Delhi,Prepaid
ORD_22540,2024-12-12,CMP_015,931.45,Dlvrd,,41.92,Kolkata,Prepaid
ORD_22541,2024-12-12,CMP_015,1556.35,delivered,,50.65,Delhi,COD
ORD_22542,2024-12-12,CMP_015,933.92,cancelled,,65.67,Jaipur,COD
ORD_22543,2024-12-12,CMP_015,990.47,DELIVERED,,53.64,Pune,Prepaid
ORD_22544,2024-12-12,CMP_015,1754.25,Delivered,,73.69,Hyderabad,COD
ORD_22545,2024-12-12,CMP_015,1376.56,Dlvrd,,56.2,Kolkata,COD
ORD_22546,2024-12-12,CMP_015,4702.99,Dlvrd,,73.47,Lucknow,COD
ORD_22547,2024-12-12,CMP_015,1728.55,Dlvrd,,41.64,Pune,COD
ORD_22548,2024-12-12,CMP_015,1330.93,Delivered,,68.66,Hyderabad,COD
ORD_22549,2024-12-12,CMP_015,1436.62,cancelled,,72.97,Hyderabad,Prepaid
ORD_22550,2024-12-12,CMP_015,613.34,Cancelled,,43.09,Mumbai,Prepaid
ORD_22551,2024-12-12,CMP_015,970.43,Dlvrd,,60.61,Bangalore,COD
ORD_22552,2024-12-12,CMP_015,1422.17,Dlvrd,,70.53,Jaipur,COD
ORD_22553,2024-12-12,CMP_015,911.7,CANCELLED,,77.0,Kolkata,COD
ORD_22554,2024-12-12,CMP_015,1974.44,CANCELLED,,52.1,Jaipur,COD
ORD_22555,2024-12-12,CMP_015,2436.45,Cancelled,,58.67,Lucknow,COD
ORD_22556,2024-12-12,CMP_015,4405.96,Dlvrd,,43.64,Jaipur,Prepaid
ORD_22557,2024-12-12,CMP_015,1814.88,DELIVERED,,73.34,Ahmedabad,COD
ORD_22558,2024-12-12,CMP_015,1699.89,DELIVERED,,43.23,Ahmedabad,COD
ORD_22559,2024-12-12,CMP_015,1650.79,CANCELLED,,56.77,Pune,Prepaid
ORD_22560,2024-12-12,CMP_015,1278.36,Dlvrd,,66.29,Kolkata,COD
ORD_22561,2024-12-12,CMP_015,3323.31,Delivered,,43.22,Hyderabad,Prepaid
ORD_22562,2024-12-12,CMP_015,720.96,DELIVERED,,56.85,Pune,Prepaid
ORD_22563,2024-12-12,CMP_015,657.68,delivered,,65.82,Bangalore,COD
ORD_22564,2024-12-12,CMP_015,3779.19,cancelled,,55.28,Chennai,COD
ORD_22565,2024-12-12,CMP_015,4155.76,Dlvrd,,76.03,Lucknow,COD
ORD_22566,2024-12-12,CMP_015,1649.05,cancelled,,72.73,Chennai,COD
ORD_22567,2024-12-12,CMP_015,1457.71,Cancelled,,50.02,Kolkata,Prepaid
ORD_22568,2024-12-12,CMP_015,3198.53,CANCELLED,,53.04,Delhi,Prepaid
ORD_22569,2024-12-12,CMP_015,565.78,Cancel,,65.88,Mumbai,COD
ORD_22570,2024-12-12,CMP_015,980.71,Dlvrd,,70.89,Bangalore,Prepaid
ORD_22571,2024-12-12,CMP_015,942.46,delivered,,68.01,Ahmedabad,Prepaid
ORD_22572,2024-12-12,CMP_015,1198.61,Cancelled,,53.8,Pune,COD
ORD_22573,2024-12-12,CMP_015,1261.31,DELIVERED,,56.5,Lucknow,COD
ORD_22574,2024-12-12,CMP_015,₹ 724.85,Dlvrd,,72.93,Bangalore,Prepaid
ORD_22575,2024-12-12,CMP_015,1936.54,delivered,,46.84,Chennai,COD
ORD_22576,2024-12-12,CMP_015,1309.71,Delivered,,73.73,Hyderabad,COD
ORD_22577,2024-12-12,CMP_015,1135.15,Delivered,,66.25,Ahmedabad,Prepaid
ORD_22578,2024-12-12,CMP_015,1033.72,Delivered,,45.55,Bangalore,COD
ORD_22579,2024-12-12,CMP_015,3330.93,Delivered,,66.35,Ahmedabad,COD
ORD_22580,2024-12-12,CMP_015,631.04,Delivered,,41.83,Pune,COD
ORD_22581,2024-12-12,CMP_015,3026.9,Delivered,,47.27,Lucknow,Prepaid
ORD_22582,2024-12-12,CMP_015,1567.18,Dlvrd,,48.87,Delhi,COD
ORD_22583,2024-12-12,CMP_015,1357.98,Delivered,,54.5,Mumbai,Prepaid
ORD_22584,2024-12-12,CMP_015,986.16,DELIVERED,,50.16,Kolkata,COD
ORD_22585,2024-12-12,CMP_015,1094.55,cancelled,,76.45,Lucknow,COD
ORD_22586,2024-12-12,CMP_015,1324.27,DELIVERED,,40.41,Lucknow,COD
ORD_22587,2024-12-12,CMP_015,1525.87,delivered,,53.04,Kolkata,COD
ORD_22588,2024-12-12,CMP_015,1499.25,Dlvrd,,64.13,Bangalore,COD
ORD_22589,2024-12-12,CMP_015,1018.49,Dlvrd,,52.79,Hyderabad,COD
ORD_22590,2024-12-12,CMP_015,974.18,delivered,,67.68,Bangalore,COD
ORD_22591,2024-12-12,CMP_015,639.98,delivered,,51.05,Kolkata,COD
ORD_22592,2024-12-12,CMP_015,4935.99,Delivered,,74.28,Bangalore,Prepaid
ORD_22593,2024-12-13,CMP_008 ,3905.89,DELIVERED,,47.47,Hyderabad,COD
ORD_22594,2024-12-13,CMP_008 ,4707.2,CANCELLED,,77.92,Delhi,COD
ORD_22595,2024-12-13, CMP_004 ,1992.78,CANCELLED,,70.94,Bangalore,COD
ORD_22596,2024-12-13, CMP_004 ,1793.45,Return to Origin,Customer Not Reachable,51.0,Jaipur,Prepaid
ORD_22597,2024-12-13, CMP_004 ,3935.65,Cancel,,64.32,Hyderabad,COD
ORD_22598,2024-12-13, CMP_004 ,3976.52,Delivered,,78.95,Pune,Prepaid
ORD_22599,2024-12-13, CMP_004 ,1777.28,Returned,Customer Changed Mind,47.59,Kolkata,COD
ORD_22600,2024-12-13, CMP_004 ,1987.24,Cancelled,,58.71,Jaipur,COD
ORD_22601,2024-12-13, CMP_004 ,4184.6,rto,Customer Changed Mind,69.42,Ahmedabad,COD
ORD_22602,2024-12-13, CMP_004 ,1129.48,delivered,,59.06,Mumbai,Prepaid
ORD_22603,2024-12-13, CMP_004 ,703.93,Delivered,,63.93,Pune,COD
ORD_22604,2024-12-13, CMP_004 ,3109.57,Cancel,,66.47,Hyderabad,Prepaid
